bva_id,bva_doi,bva_year,bva_author,bva_title,bva_organism,bva_phenomena,parallel_doi,parallel_year,parallel_author,parallel_title,parallel_topic,species_match,cites_original
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.1080/15384101.2017.1280643,2017,Yi Tang,Snail/Slug-YAP/TAZ complexes cooperatively regulate mesenchymal stem cell function and bone formation,Hippo pathway signaling and YAP/TAZ,same_genus,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.2108/zs150128,2016,Yurika Koga,Olfactory Memory Storage and/or Retrieval Requires the Presence of the Exact Tentacle Used During Memory Acquisition in the Terrestrial Slug<i>Limax</i>,Olfactory and Sensory Function Studies,same_genus,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.1016/j.bbagrm.2015.07.006,2015,Brijesh Kumar,Auto-regulation of Slug mediates its activity during epithelial to mesenchymal transition,Epigenetics and DNA Methylation,same_genus,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.1016/j.stemcr.2014.03.008,2014,Sarah Phillips,Cell-State Transitions Regulated by SLUG Are Critical for Tissue Regeneration and Tumor Initiation,Cancer Cells and Metastasis,same_genus,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.1089/ten.tea.2013.0343,2014,Gina Lisignoli,Chondrogenic Potential of Slug-Depleted Human Mesenchymal Stem Cells,Osteoarthritis Treatment and Mechanisms,same_genus,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.1002/term.1772,2013,A.T. Brini,Chondrogenic potential of human mesenchymal stem cells and expression of Slug transcription factor,Osteoarthritis Treatment and Mechanisms,same_genus,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.1002/stem.1592,2013,Anne Richter,BMP4 Promotes EMT and Mesodermal Commitment in Human Embryonic Stem Cells via SLUG and MSX2,Pluripotent Stem Cells Research,same_genus,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.1016/j.diff.2012.02.009,2012,Yekaterina Poloz,"Ca2+ signaling regulates ecmB expression, cell differentiation and slug regeneration in Dictyostelium",Cellular Mechanics and Interactions,same_genus,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.1061/(asce)ey.1943-7897.0000081,2012,Zhiyang Wang,Hybrid Train Power with Diesel Locomotive and Slug Car–Based Flywheels for NOx and Fuel Reduction,Electric Motor Design and Analysis,same_genus,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.1016/j.ajpath.2012.02.014,2012,Stephanie H. Shirley,Slug Expression during Melanoma Progression,Cancer Cells and Metastasis,same_genus,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.1007/s00442-012-2536-0,2012,Steffen Boch,Fern and bryophyte endozoochory by slugs,Lichen and fungal ecology,same_genus,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.1371/journal.pone.0053498,2012,Mayssa Nassour,Slug Controls Stem/Progenitor Cell Growth Dynamics during Mammary Gland Morphogenesis,Cancer Cells and Metastasis,same_genus,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.1242/jeb.046938,2010,Ryota Matsuo,Effects of tentacle amputation and regeneration on the morphology and activity of the olfactory center of the terrestrial slug <i>Limax valentianus</i>,Neurobiology and Insect Physiology Research,same_genus,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.2353/ajpath.2010.090804,2010,Michaël Herfs,Regulation of p63 Isoforms by Snail and Slug Transcription Factors in Human Squamous Cell Carcinoma,Cancer-related Molecular Pathways,same_genus,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.1016/j.yexcr.2010.12.011,2010,Roberta Piva,Slug contributes to the regulation of CXCL12 expression in human osteoblasts,Chemokine receptors and signaling,same_genus,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.1371/journal.pone.0009054,2010,Ryota Matsuo,Spontaneous Recovery of the Injured Higher Olfactory Center in the Terrestrial Slug Limax,Planarian Biology and Electrostimulation,same_genus,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.3375/043.030.0307,2010,Melissa Moss,Monitoring the Small and Slimy — Protected Areas Should Be Monitoring Native and Non-Native Slugs (Mollusca: Gastropoda),Mollusks and Parasites Studies,same_genus,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.1182/blood-2009-07-232934,2009,Yan Sun,Slug deficiency enhances self-renewal of hematopoietic stem cells during hematopoietic regeneration,Hematopoietic Stem Cell Transplantation,same_genus,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.1002/stem.154,2009,Nawneet K. Kurrey,Snail and Slug Mediate Radioresistance and Chemoresistance by Antagonizing p53-Mediated Apoptosis and Acquiring a Stem-Like Phenotype in Ovarian Cancer Cells,Cancer Cells and Metastasis,same_genus,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.1186/1471-2407-9-325,2009,Chandra Prakash Prasad,"Expression analysis of E-cadherin, Slug and GSK3β in invasive ductal carcinoma of breast",Cancer Cells and Metastasis,same_genus,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.1016/j.actao.2005.11.006,2006,Holger Buschmann,Responses of native and invasive Brassicaceae species to slug herbivory,Ecology and Vegetation Dynamics Studies,same_genus,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.1074/jbc.m202668200,2002,Po Zhao,Slug Is a Novel Downstream Target of MyoD,Muscle Physiology and Disorders,same_genus,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.1242/dev.128.22.4535,2001,Dirk Dormann,Propagating chemoattractant waves coordinate periodic cell movement in<i>Dictyostelium</i>slugs,Cellular Mechanics and Interactions,same_genus,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.1046/j.1432-0436.2001.670403.x,2001,Ismael Ràfols,Cell type proportioning in Dictyostelium slugs: lack of regulation within a 2.5-fold tolerance range,Cellular Mechanics and Interactions,same_genus,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.1017/s0025315401003848,2001,Ante Z ̆uljevic,Sea slug disperses the invasive <i>Caulerpa taxifolia</i>,Marine and coastal plant biology,same_genus,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.1152/jn.2000.84.6.2961,2000,José Antonio D. Sánchez,Regeneration of Cerebral-Buccal Interneurons and Recovery of Ingestion Buccal Motor Programs in <i>Aplysia</i> After CNS Lesions,Neurobiology and Insect Physiology Research,same_genus,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.2108/zsj.16.485,1999,Keiichiro Yamaguchi,Chronic Skin Allograft Rejection in Terrestrial Slugs,Mollusks and Parasites Studies,same_genus,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.1091/mbc.8.9.1763,1997,Ricardo Escalante,"Chemotaxis to cAMP and slug migration in Dictyostelium both depend on migA, a BTB protein.",Biocrusts and Microbial Ecology,same_genus,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.1242/dev.121.12.4103,1995,John Sechrist,Regulative response of the cranial neural tube after neural fold ablation: spatiotemporal nature of neural crest regeneration and up-regulation of <i>Slug</i>,Developmental Biology and Gene Regulation,same_genus,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.1002/dvg.1020110520,1990,Ralph Pogge‐von Strandmann,Position‐Dependent regulation of the prestalk‐prespore pattern in <i>Dictyostelium</i> slugs,Cellular Mechanics and Interactions,same_genus,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.3389/fcell.2023.1101480,2023,Kamila Bedelbaeva,Epithelial–mesenchymal transition: an organizing principle of mammalian regeneration,Planarian Biology and Electrostimulation,phenomenon_only,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.1038/cddis.2016.308,2017,Francesca Paino,Human adipose stem cell differentiation is highly affected by cancer cells both in vitro and in vivo: implication for autologous fat grafting,Mesenchymal stem cell research,phenomenon_only,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.18632/oncotarget.7985,2016,Sheng-Yi Lin,Phosphatase of regenerating liver-3 inhibits invasiveness and proliferation in non-small cell lung cancer by regulating the epithelial-mesenchymal transition,Protein Tyrosine Phosphatases,phenomenon_only,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.18632/oncotarget.2217,2014,María José Serrano,EMT and EGFR in CTCs cytokeratin negative non-metastatic breast cancer,Cancer Cells and Metastasis,phenomenon_only,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.1073/pnas.1310519110,2013,Maximina H. Yun,Regulation of p53 is critical for vertebrate limb regeneration,Developmental Biology and Gene Regulation,phenomenon_only,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.1042/cbi20110506,2012,Shigehiro Abe,Neural crest stem cell property of apical pulp cells derived from human developing tooth,Mesenchymal stem cell research,phenomenon_only,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.1097/brs.0b013e318231c2f7,2011,Helena Barreto Henriksson,Support of Concept That Migrating Progenitor Cells From Stem Cell Niches Contribute to Normal Regeneration of the Adult Mammal Intervertebral Disc,Spine and Intervertebral Disc Pathology,phenomenon_only,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.1002/stem.791,2011,David Sarrió,Epithelial and Mesenchymal Subpopulations Within Normal Basal Breast Cell Lines Exhibit Distinct Stem Cell/Progenitor Properties,Cancer Cells and Metastasis,phenomenon_only,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.1089/scd.2011.0419,2011,Stefan Hauser,Isolation of Novel Multipotent Neural Crest-Derived Stem Cells from Adult Human Inferior Turbinate,Pluripotent Stem Cells Research,phenomenon_only,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.1111/j.1526-100x.2010.00720.x,2010,Rosalind F. Shaw,Regeneration of<i>Salix arbuscula</i>and<i>Salix lapponum</i>within a Large Mammal Exclosure: The Impacts of Microsite and Herbivory,Ecology and biodiversity studies,phenomenon_only,False
100,10.1007/bf02288309,1907,Kammerer,Bastardierung von Flußbarsch (Perca fluviatilis L.) und Kaulbarsch (Acerina cernua L.),Perca fluviatilis,hybridization,10.1111/jfb.15821,2024,Vitalii Lichman,Whole‐genome analysis reveals phylogenetic and demographic history of Eurasian perch,Fish Ecology and Management Studies,same_species,False
100,10.1007/bf02288309,1907,Kammerer,Bastardierung von Flußbarsch (Perca fluviatilis L.) und Kaulbarsch (Acerina cernua L.),Perca fluviatilis,hybridization,10.3201/eid2712.210491,2021,Melanie M. Hierweger,"Novel Filoviruses, Hantavirus, and Rhabdovirus in Freshwater Fish, Switzerland, 2017",Viral Infections and Vectors,same_species,False
100,10.1007/bf02288309,1907,Kammerer,Bastardierung von Flußbarsch (Perca fluviatilis L.) und Kaulbarsch (Acerina cernua L.),Perca fluviatilis,hybridization,10.1007/s00705-021-05167-y,2021,Renáta Hargitai,"Novel picornavirus (family Picornaviridae) from freshwater fishes (Perca fluviatilis, Sander lucioperca, and Ameiurus melas) in Hungary",Animal Virus Infections Studies,same_species,False
100,10.1007/bf02288309,1907,Kammerer,Bastardierung von Flußbarsch (Perca fluviatilis L.) und Kaulbarsch (Acerina cernua L.),Perca fluviatilis,hybridization,10.1007/s10499-021-00731-4,2021,Zoltán Bokor,Standardization of sperm management for laboratory assessment of sperm quality and in vitro fertilization in Eurasian perch (Perca fluviatilis),Reproductive biology and impacts on aquatic species,same_species,False
100,10.1007/bf02288309,1907,Kammerer,Bastardierung von Flußbarsch (Perca fluviatilis L.) und Kaulbarsch (Acerina cernua L.),Perca fluviatilis,hybridization,10.1007/s42977-021-00087-z,2021,Dóra Kánainé Sipos,"Twelve new microsatellite loci of Eurasian perch Perca fluviatilis Linnaeus, 1758",Genetic and phenotypic traits in livestock,same_species,False
100,10.1007/bf02288309,1907,Kammerer,Bastardierung von Flußbarsch (Perca fluviatilis L.) und Kaulbarsch (Acerina cernua L.),Perca fluviatilis,hybridization,10.3750/aiep/02494,2020,Wawrzyniec Wawrzyniak,"Genetic characterization of selected populations of European perch, Perca fluviatilis (Actinopterygii: Perciformes: Percidae), in the waters of north-western Poland with recommendations for fishing and stocking policies",Identification and Quantification in Food,same_species,False
100,10.1007/bf02288309,1907,Kammerer,Bastardierung von Flußbarsch (Perca fluviatilis L.) und Kaulbarsch (Acerina cernua L.),Perca fluviatilis,hybridization,10.1371/journal.pone.0226878,2019,Tainá Rocha de Almeida,"Domestication may affect the maternal mRNA profile in unfertilized eggs, potentially impacting the embryonic development of Eurasian perch (Perca fluviatilis)",Fish Ecology and Management Studies,same_species,False
